text,label
迈瑞不停创新高只能说主力大！,积极
中欧地理标志协定的正式生效，将有望成为“后疫情”时代中欧经贸合作的新增长点。,中性
看好就留，不看好请再，不要发些没用的让散户交出股份。,中性
何时云铜当老大，期待。,积极
300896中国爱美客：世界轻医美赛道当之无愧的王者。,积极
那个喊跌停的童子呢？高位喊多，低位唱空的专业G托,中性
大盘股只看好你，坚定持有,积极
2021第一次涨价，记录中,积极
解禁猛如虎，没戏了，卖出,消极
还是短线稳当,中性
我们正在创造历史，我们正在创造奇迹！同志们，冲鸭！,积极
发射开始,积极
希望明天大盘能反弹,积极
大盘每天都新高，爽歪歪啊，这是最好的时代，全民财富盛宴哪,积极
买不起茅台！但我依然希望能在涨十倍！国家总得有拿得出手的股票,中性
先创新高再回踩调整可以，现在调整几天再创新高也可以。,积极
美的、海尔的涨幅每天都是格力的三四倍，大盘马上回调，格力将开启连跌模式，第一目标位50元，第二目标位45元,积极
3.87元以下建仓，等待分红。,积极
上调目标位至268.98！,积极
13号开大会，请大家耐心等待，4月份出业绩公告，所以静观其变。,积极
今晚大麻要疯了,积极
涨了，今天加油,积极
买入买入买入,积极
弱，换石大,消极
高新兴遭遇华为强力阻击，前有深圳智慧交通项目，后有珠海视频云项目，都是4个多亿的大项目啊！,积极
90℃直上飞天才对的上名,中性
76.49满仓、明天涨涨,积极
洋河短期调整结束了，接下来我估计又是震荡上涨，洋河需要来一次涨停板证明你的存在,积极
光是销量不能说明问题，关键还得利润大才行！,中性
逻辑真的变了，资金进攻前期的热点–光伏板块，也不愿意进攻只有题材没有业绩的，被央行点名的数字货币，虽然数字货币现在很低很低的位置,积极
大垃圾啊！别的氢能源又都大涨，这家伙还在原地踏步，真是来九头龙都拉不动他啊,消极
卧槽要拉涨停了新能源光伏充电桩!!!!,积极
限售解禁，股本4块多，现价12块有两倍的利润，是你也会卖了！……,消极
14.2本，越不仓位越多，套深。,中性
挣了点小钱，走了。,消极
“未来你行”。这个票，名字起得好。炒股炒的就是未来，既然叫“未来你行”，我就坚定地持有。,积极
年底被数字政通拖累盈利只剩下30%，所幸中了华安鑫创102元获利了解。,中性
"""现在大盘涨指数，个股尽墨，只靠拉上证50,上证180，沪深300等权重股走不远的，就像2018年初的走势一样""",积极
海特，海发，海科，海控，轮流转,中性
我觉得今天该加仓.不喜勿喷。纯属个人观点。,积极
牛！000923业绩两年五倍牛！,积极
太空智造又涨停了，，，，逼,积极
买了1百万，锁仓了,积极
冲高回落放巨量，下星期跌停,消极
三年赶超茅台,积极
小散一枚，资金有限，水平也有限，做T怕T飞，所以不管庄家游资怎么拉怎么洗，5元成本，目标7元，不达目标就拿着。,积极
进入新三板双环的空间阔然开朗海阔凭鱼跃,积极
乐色，割了,消极
庄家挂这么多压单有个毛用？,消极
只为了昨日一个小小缺口，砸盘！看来慢步向上要改为快速拉升了。,积极
未来5000亿市值！加油！！,积极
什么道理？,中性
这可能是我做的最成功的票了吧，不过看到群里这么多人晒图，我觉得风险开始增加除非周一直接一字开，否则我怕是危险了，哈哈,中性
11.88建个仓，大家好啊股友们，新年快乐奥,积极
新五丰挺住，加油！！！,积极
33.7买33.7卖，成本都不够,中性
80可期,积极
三个季度12个亿的利润还要怎么样，要横向比较，就是牛散还不走日,中性
广电系专门召开会议，智慧广电要来了，起风！,积极
全新亮相，明天！是脸着地还是强势亮相,中性
今天布局低吸建仓马上赚钱,积极
特斯拉大涨，开盘轮到你表现了，高开高走。,积极
看我大浙刚,积极
这垃圾，离60日线那么远，就泄了，本身身体太弱,消极
买了你，连跌五天，卖的股票连涨五天，晕,消极
看看如果现在的成交量上到八千万会怎样。纯纯一样的驴操盘手。呵呵,中性
，买早了,中性
培根我真的无语了！,消极
涨不停！不停涨！这才是牛皮！大船启航！各位系好安全带,积极
三浪是在洗盘之后，所以要看到逼空连阳形态，就是在洗盘阴线后，那才是真正的要出击的位置，牢记此点。,积极
国光连锁好低不排除冲过58,积极
我和老庄一起收集低筹码，牛年狂迎五个涨停潮,积极
大涨大涨大涨大涨大涨大涨大,积极
明天涨停，一定涨停，,积极
去问问振华重工垃圾场能拿到多少业务做，没有工程看得上它。,消极
快速买出此股买入亿田智能,中性
反正开盘我卖了，跌三个点以上接回,消极
昨天全国新增63例上海5例今天又是吃面的一天。。。,消极
今天亏损200坚持一半,积极
(603799)华友钴业：泽友公司通过集中竞价减持388.58万股公司股份,积极
10万吨三元正极材料价值几何？,中性
目标500,积极
明天周五，开盘十分钟内，最后的上车机会，错过就是一辈子。,积极
吓跑了散户吓跑了财神，你自己玩吧,消极
未来几年科技制造芯片、使用5G等等都会导致用电量大增，然而太阳能风能的发电有限……求解套,积极
抢筹开始，错过今天，你会后悔。,积极
提前祝贺茅台突破10万亿市值，,积极
海皇归来！,积极
今天站上82，明天创新高，立贴为证！,积极
上汽为什么涨不过比亚迪和长城汽车，小明的偶像外资汇丰这些，根本就没有大力加仓增持,消极
全球太阳能光伏疯涨,积极
这垃圾董秘真的该下岗了,消极
2020医药工业100强，尔康制药排名85位,积极
六块一几是硬支撑，满仓干,积极
益田路大哥厉害啊,积极
望眼欲穿，怎么都是跌，你为什么不涨呢？欲哭无泪啊,消极
听一个大咖说煤炭股要起飞，不知道真假，如果起飞了，我回去关注他,积极
没有最低，只有更低，已经持股一个月了，看来还得熬到五月份,消极
现在这股市富人很好赚钱就买各个行业大市值龙头就行，超大型资金在控制，小盘股都是各种跌,中性
碳中和倒数龙头，我真服了，骂不醒的废物,消极
江以南概念股～动力源恭喜铁粉们，再次喜提涨停板一枚！关注我，不迷路，爆赞。,积极
涨停吧，继续喝酒，重仓买入,积极
300225金力泰昨天尾盘买入，今天拉伸已经获利，恭喜做短线朋友，后面我们在看机会~！,积极
主力进北向就砸盘，啥时候合力才能上,消极
明天震荡回调一下，大曲线还是会缓慢上升，春节后就需要看国外走向了,积极
起帆每人发放500元现金防冻物资,中性
都出来聊聊，这么好的票，哎呀，满上,积极
五矿发展、五矿稀土、包括五矿资本难道你不是在所属板块中垫底的？这也删？动了你哪条筋？,消极
发动身边全部人，拒绝潮宏基，各个城市的门店让它关张,消极
众图表派，淡定一些，左手倒右手，慢慢磨就好,中性
中签了！新年第一签，谢谢浙能电力带来的好运气。虽然昨天没跑，今天几乎抛在最低价，但还是有盈利收到新年红包了。继续加油,积极
20元一线天,积极
买买买，今天是上午是最佳买点，公司的磷酸铁产能比合纵科技都大,积极
目标价20元，超跌股！来来来抓紧时间上成，开往20元的车噢！,积极
有爹娘的孩子就是不一样，人家洛阳钼业一个月来差不多翻倍了,积极
懂的大师们能给分析一下这个股吗？,中性
兵家有云最危险的地方就是最安全的地方，你认为众泰危险了，那它就最安全。,中性
重磅消息来了，干！美国宇航局:月球至火星探索计划在2021年持续进行,中性
货吃完了，勿进，要吐货了,消极
近日公司股价下跌主要受市场分化与相关板块整体走弱影响，非热点行业与小盘股普遍跌幅较大，后续有补涨机会,积极
又来大托单。完蛋了,消极
半边先是荣安不断唱多，完了说不看好地产股。然后转身就来荣盛叫唤！看看没了半边狗的荣安多好！半边不死下跌不止！,消极
慢慢涨目标五百元,积极
当今世道，资源股为王！低价资源股只有在特殊时期才能买到合适价位。你品，你仔细品。,消极
美国光伏再创新高！,积极
不出意外明天直接一字板了，7.46兜底，低于这价闭着眼买都赚钱,积极
今天又加了仓,积极
这票应该放心拿着，暴涨的机会肯定会到来,积极
明天开始布局你！,积极
更名百川能源试试看！,中性
业绩暴增，等待6月份分红啦！,积极
氢气燃料呵呵……,消极
隆鑫一下发这么多公告，有没有人能解释下是利好还是利空,中性
次新+海南，唯一三板股，这下发了，这下周一周都是板,积极
这两天国家推动环保这么好概念慌什么！决定抱团取暖,积极
桂林净资产4块，大股东业绩做空连2年疯狂加仓，布局今年旅游板块行情绝对不会错过,积极
月线随时又要爆发,积极
19.40以下，都可以加仓，建议仓位50%以上！,积极
这TM的也太垃圾了吧,消极
300471，看起来不错滴，买入一些,中性
清华大学正式宣布，光刻机核心技术实现突破,积极
中天科技如一坨金光闪闪发光的扁扁在中国的股票市场里吸引着许多价值投资者的关注，大家都梦想着也许它就是一块抹香鲸神秘的扁扁呢！,积极
黎明前的黑暗，顶住。,积极
2020年度最不讲股德奖获得者：华泰证券！,中性
我选择今天买回来蔚蓝锂芯跟我有缘分，赚钱了几次了。,积极
历史规律，业绩预报没有百分百以上上涨都是垃圾，业绩下滑才是王道，哪个妖股不是垃圾堆里爬起来的，业绩不咋地，股价天上飞,积极
大家好，打卡签到,中性
重要的事情说三遍！！！开盘即跑！！！庄托一片唱多中！！！为的是高位套人！收割散户！！！开盘快跑！！！！,消极
破网又恶心我一周，,消极
什么MACDCCI又是ABCD的都是浮云满仓3000手15个大红板子扇的我头晕，,消极
